faculty,date,start_time,duration_min,subject,instructor,room,group,type,status
"AwP4.0s1_EEs1","2026-03-23","11:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-23","12:45","135","Energoelektronika przemysłowa","dr inż. Z. Szular","109B","Lk1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-23","16:15","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","A1","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-03-24","09:30","135","Energoelektronika przemysłowa","dr inż. Z. Szular / mgr inż. M. Wawro","013B","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-24","10:15","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","208B","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-24","12:00","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk / dr inż. M. Sieja","208B","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-24","12:00","135","Energoelektronika przemysłowa","dr inż. Z. Szular / mgr inż. M. Wawro","013B","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-24","14:30","90","Inżynieria sterowania","dr inż. M. Pawlik","9","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-03-24","16:15","90","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-24","18:00","90","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-24","19:45","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-25","10:00","90","Techniki negocjacyjne","mgr T. Kuta","9","W / C / S","wykład","aktywne"
"AwP4.0s1_EEs1","2026-03-26","14:30","90","Energoelektronika przemysłowa","prof. W. Mazgaj / dr inż. Z. Szular","A4","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-03-30","09:15","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-30","11:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-30","12:45","135","Energoelektronika przemysłowa","dr inż. Z. Szular","109B","Lk2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-30","16:15","90","Mikrokontrolery i sterowniki programowalne","dr inż. A. Drwal","A1","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-03-30","18:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. A. Drwal","06","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-31","09:30","135","Energoelektronika przemysłowa","dr inż. Z. Szular / mgr inż. M. Wawro","013B","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-31","12:00","90","Pomiary elektryczne wielkości nieelektrycznych","dr inż. M. Sieja","208C","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-31","16:15","90","Inżynieria sterowania","dr inż. M. Pawlik","18","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-03-31","18:00","90","Inżynieria sterowania","dr inż. M. Pawlik","18","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-01","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-04-02","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-04-03","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-04-04","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-04-05","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-04-06","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-04-07","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-04-08","10:00","90","Techniki negocjacyjne","mgr T. Kuta","9","W / C / S","wykład","aktywne"
"AwP4.0s1_EEs1","2026-04-09","14:30","90","Energoelektronika przemysłowa","prof. W. Mazgaj / dr inż. Z. Szular","A4","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-04-13","09:15","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-13","11:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-13","12:45","135","Energoelektronika przemysłowa","dr inż. Z. Szular","109B","Lk2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-13","16:15","45","Mikrokontrolery i sterowniki programowalne","dr inż. A. Drwal","A1","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-04-13","18:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. A. Drwal","06","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-14","09:30","135","Energoelektronika przemysłowa","dr inż. Z. Szular / mgr inż. M. Wawro","013B","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-14","12:00","90","Pomiary elektryczne wielkości nieelektrycznych","dr inż. M. Sieja","208C","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-14","16:15","90","Inżynieria sterowania","dr inż. M. Pawlik","18","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-14","18:00","90","Inżynieria sterowania","dr inż. M. Pawlik","18","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-15","10:00","90","Techniki negocjacyjne","mgr T. Kuta","9","W / C / S","wykład","aktywne"
"AwP4.0s1_EEs1","2026-04-16","14:30","90","Energoelektronika przemysłowa","prof. W. Mazgaj / dr inż. Z. Szular","A4","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-04-20","09:15","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-20","11:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-20","12:45","135","Energoelektronika przemysłowa","dr inż. Z. Szular","109B","Lk1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-20","16:15","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","A1","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-04-21","09:30","135","Energoelektronika przemysłowa","dr inż. Z. Szular / mgr inż. M. Wawro","013B","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-21","10:15","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","208B","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-21","12:00","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk / dr inż. M. Sieja","208B","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-21","12:00","135","Energoelektronika przemysłowa","dr inż. Z. Szular / mgr inż. M. Wawro","013B","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-21","14:30","90","Inżynieria sterowania","dr inż. M. Pawlik","9","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-04-21","16:15","90","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-21","18:00","90","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-21","19:45","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-22","10:00","90","Techniki negocjacyjne","mgr T. Kuta","9","W / C / S","wykład","aktywne"
"AwP4.0s1_EEs1","2026-04-27","09:15","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-27","11:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-27","12:45","135","Energoelektronika przemysłowa","dr inż. Z. Szular","109B","Lk2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-27","18:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. A. Drwal","06","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-28","09:30","135","Energoelektronika przemysłowa","dr inż. Z. Szular / mgr inż. M. Wawro","013B","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-28","12:00","90","Pomiary elektryczne wielkości nieelektrycznych","dr inż. M. Sieja","208C","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-28","16:15","90","Inżynieria sterowania","dr inż. M. Pawlik","18","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-28","18:00","90","Inżynieria sterowania","dr inż. M. Pawlik","18","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-04-29","10:00","90","Techniki negocjacyjne","mgr T. Kuta","9","W / C / S","wykład","aktywne"
"AwP4.0s1_EEs1","2026-05-01","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-05-02","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-05-03","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-05-04","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-05-05","09:30","135","Energoelektronika przemysłowa","dr inż. Z. Szular / mgr inż. M. Wawro","013B","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-05","10:15","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","208B","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-05","12:00","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk / dr inż. M. Sieja","208B","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-05","12:00","135","Energoelektronika przemysłowa","dr inż. Z. Szular / mgr inż. M. Wawro","013B","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-05","14:30","90","Inżynieria sterowania","dr inż. M. Pawlik","9","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-05-05","16:15","90","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-05","18:00","90","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-05","19:45","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-06","10:00","90","Techniki negocjacyjne","mgr T. Kuta","9","W / C / S","wykład","aktywne"
"AwP4.0s1_EEs1","2026-05-11","09:15","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-11","11:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-11","18:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. A. Drwal","06","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-12","07:00","900","Święto Szkoły","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-05-13","10:00","90","Techniki negocjacyjne","mgr T. Kuta","9","W / C / S","wykład","aktywne"
"AwP4.0s1_EEs1","2026-05-18","09:15","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-18","11:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-18","12:45","135","Energoelektronika przemysłowa","dr inż. Z. Szular","109B","Lk1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-18","15:30","135","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","A1","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-05-19","10:15","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","208B","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-19","12:00","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk / dr inż. M. Sieja","208B","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-19","14:30","90","Inżynieria sterowania","dr inż. M. Pawlik","9","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-05-19","16:15","90","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-19","18:00","90","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-19","19:45","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-20","10:00","90","Techniki negocjacyjne","mgr T. Kuta","9","W / C / S","wykład","aktywne"
"AwP4.0s1_EEs1","2026-05-24","07:00","900","Zielone Świątki","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-05-25","11:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-25","18:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. A. Drwal","06","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-26","12:00","90","Pomiary elektryczne wielkości nieelektrycznych","dr inż. M. Sieja","208C","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-26","16:15","90","Inżynieria sterowania","dr inż. M. Pawlik","18","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-26","18:00","90","Inżynieria sterowania","dr inż. M. Pawlik","18","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-05-27","10:00","90","Techniki negocjacyjne","mgr T. Kuta","9","W / C / S","wykład","aktywne"
"AwP4.0s1_EEs1","2026-06-01","11:00","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-01","16:15","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","A1","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-06-02","10:15","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","208B","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-02","12:00","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk / dr inż. M. Sieja","208B","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-02","14:30","90","Inżynieria sterowania","dr inż. M. Pawlik","9","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-06-02","16:15","90","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-02","18:00","90","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-02","19:45","90","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-03","10:00","90","Techniki negocjacyjne","mgr T. Kuta","9","W / C / S","wykład","aktywne"
"AwP4.0s1_EEs1","2026-06-04","07:00","900","Boże Ciało","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-06-05","07:00","900","Boże Ciało","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1","2026-06-09","12:00","90","Pomiary elektryczne wielkości nieelektrycznych","dr inż. M. Sieja","208C","L2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-09","16:15","90","Inżynieria sterowania","dr inż. M. Pawlik","18","P1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-09","18:00","90","Inżynieria sterowania","dr inż. M. Pawlik","18","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-15","16:15","90","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","A1","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-06-16","10:15","45","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk","208B","L3","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-16","12:00","45","Pomiary elektryczne wielkości nieelektrycznych","prof. K. Tomczyk / dr inż. M. Sieja","208B","L1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-16","14:30","45","Inżynieria sterowania","dr inż. M. Pawlik","9","W","wykład","aktywne"
"AwP4.0s1_EEs1","2026-06-16","16:15","45","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk1","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-16","18:00","45","Inżynieria sterowania","dr inż. M. Pawlik","18","Lk2","laboratoria","aktywne"
"AwP4.0s1_EEs1","2026-06-16","19:45","45","Mikrokontrolery i sterowniki programowalne","dr inż. S. Żaba","06","P2","laboratoria","aktywne"
"AwP4.0s1_EEs1_Its1","2026-02-25","14:30","90","Instruktaż BHP","prof. W. Drozd","MsTeams","W","wykład","aktywne"
"AwP4.0s1_EEs1_Its1","2026-04-01","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-04-02","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-04-03","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-04-04","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-04-05","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-04-06","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-04-07","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-05-01","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-05-02","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-05-03","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-05-04","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-05-12","07:00","900","Święto Szkoły","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-05-24","07:00","900","Zielone Świątki","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-06-04","07:00","900","Boże Ciało","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s1_EEs1_Its1","2026-06-05","07:00","900","Boże Ciało","Brak","-","Wszystkie grupy","święto","wolne"
"AwP4.0s3","2026-02-23","07:30","90","Sieci automatyki przemysłowej","dr inż. M. Pawlik","11","L1","laboratoria","aktywne"
"AwP4.0s3","2026-02-23","09:15","90","Sieci automatyki przemysłowej","dr inż. M. Pawlik","11","L2","laboratoria","aktywne"
"AwP4.0s3","2026-02-23","11:00","90","Sieci automatyki przemysłowej","dr inż. M. Pawlik","9","W","wykład","aktywne"
"AwP4.0s3","2026-02-24","09:15","135","Drgania w diagnostyce maszyn i urządzeń","prof. Ł. Ścisło","10","W","wykład","aktywne"
"AwP4.0s3","2026-02-24","16:15","90","Drgania w diagnostyce maszyn i urządzeń","prof. Ł. Ścisło","11","L2","laboratoria","aktywne"
"AwP4.0s3","2026-02-25","12:45","90","Drgania w diagnostyce maszyn i urządzeń","prof. Ł. Ścisło","11","L1","laboratoria","aktywne"
"AwP4.0s3","2026-03-02","07:30","90","Sieci automatyki przemysłowej","dr inż. M. Pawlik","11","L1","laboratoria","aktywne"
"AwP4.0s3","2026-03-02","09:15","90","Sieci automatyki przemysłowej","dr inż. M. Pawlik","11","L2","laboratoria","aktywne"
"AwP4.0s3","2026-03-02","11:00","90","Sieci automatyki przemysłowej","dr inż. M. Pawlik","9","W","wykład","aktywne"
"AwP4.0s3","2026-03-03","09:15","135","Seminarium dyplomowe","prof. Ł. Ścisło","10","S1","laboratoria","aktywne"
"AwP4.0s3","2026-03-03","11:45","135","Wybrane źródła finansowania rozwoju przedsiębiorstw","dr M. Mikulec","A1","S1","laboratoria","aktywne"
"AwP4.0s3","2026-03-03","16:15","90","Drgania w diagnostyce maszyn i urządzeń","prof. Ł. Ścisło","11","L2","laboratoria","aktywne"
"AwP4.0s3","2026-03-04","12:45","90","Drgania w diagnostyce maszyn i urządzeń","prof. Ł. Ścisło","11","L1","laboratoria","aktywne"
